"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"QEP","QEP Resources, Inc.","8.37","2012985000","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/qep",
"SM","SM Energy Company","16.61","1854064125.87","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sm",
"SRT","StarTek, Inc.","11.65","185817092.25","n/a","United States","1997","Technology","Professional Services","http://www.nasdaq.com/symbol/srt",
"SUM","Summit Materials, Inc.","31.71","3408976542.09","n/a","United States","2015","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/sum",
"TLP","TransMontaigne Partners L.P.","43.01","695095878.62","n/a","United States","2005","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/tlp",
"UDR","United Dominion Realty Trust, Inc.","38.01","10170457864.14","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/udr",
"MTN","Vail Resorts, Inc.","232.28","9292966257.12","n/a","United States","1997","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/mtn",
"VEC","Vectrus, Inc.","29.57","327494255.4","n/a","United States","2014","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/vec",
"WU","Western Union Company (The)","18.99","8811262828.17","n/a","United States","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wu",
"WMLP","Westmoreland Resource Partners, LP","2.98","3828823.2","n/a","United States","2015","Energy","Coal Mining","http://www.nasdaq.com/symbol/wmlp",
"WLL","Whiting Petroleum Corporation","5.1","1850247972","n/a","United States","2003","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wll",
"WOW","WideOpenWest, Inc.","15.15","1345361980.65","n/a","United States","2017","Consumer Services","Television Services","http://www.nasdaq.com/symbol/wow",
"ZAYO","Zayo Group Holdings, Inc.","34.19","8427291652.52","n/a","United States","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/zayo",
