"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"HOFT","Hooker Furniture Corporation","46.15","534711944.65","n/a","United States","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/hoft",
"ICFI","ICF International, Inc.","52.5","983576947.5","n/a","United States","2006","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/icfi",
"INTX","Intersections, Inc.","3.271","78298479.799","n/a","United States","2004","Technology","EDP Services","http://www.nasdaq.com/symbol/intx",
"KTWO","K2M Group Holdings, Inc.","20.86","903218662.78","n/a","United States","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ktwo",
"KNSL","Kinsale Capital Group, Inc.","43.06","902912523.42","n/a","United States","2016","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/knsl",
"TAX","Liberty Tax, Inc.","14.15","179470944.85","n/a","United States","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/tax",
"LTBR","Lightbridge Corporation","1.07","11490628.35","n/a","United States","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/ltbr",
"LMOS","Lumos Networks Corp.","17.93","429316995.8","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/lmos",
"LUNA","Luna Innovations Incorporated","1.7","47984941.2","n/a","United States","2006","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/luna",
"MANT","ManTech International Corporation","42.33","1646091281.64","n/a","United States","2002","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/mant",
"MARA","Marathon Patent Group, Inc.","0.3802","10575761.8224","n/a","United States","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/mara",
"MSTR","MicroStrategy Incorporated","124.76","1428126971.44","n/a","United States","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mstr",
"NKSH","National Bankshares, Inc.","42.3","294322300.2","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nksh",
"NIHD","NII Holdings, Inc.","0.5","50241640","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/nihd",
"OPOF","Old Point Financial Corporation","30.25","150876291.5","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/opof",
"OCC","Optical Cable Corporation","2.15","15768134.4","n/a","United States","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/occ",
"PRAA","PRA Group, Inc.","26.45","1194674979.2","n/a","United States","2002","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/praa",
"RGCO","RGC Resources Inc.","27.11","196072587.02","n/a","United States","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/rgco",
"SHEN","Shenandoah Telecommunications Co","38.25","1879039894.5","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shen",
"SOHO","Sotherly Hotels Inc.","5.91","81646856.85","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/soho",
"SOHOB","Sotherly Hotels Inc.","25.75","0","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sohob",
"SOHOM","Sotherly Hotels LP","25.45","0","n/a","United States","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/sohom",
"SONA","Southern National Bancorp of Virginia, Inc.","16.66","398346480.98","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sona",
"SPOK","Spok Holdings, Inc.","15.05","300658635.9","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/spok",
"STRA","Strayer Education, Inc.","83.91","937058631.75","n/a","United States","1996","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/stra",
"SYNL","Synalloy Corporation","11.71","102074817.03","n/a","United States","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/synl",
"TOWN","Towne Bank","32.3","2018497026.4","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/town",
"UBSH","Union Bankshares Corporation","33.21","1451526274.26","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsh",
"VRSN","VeriSign, Inc.","104.57","10448706135.02","n/a","United States","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/vrsn",
"VBFC","Village Bank and Trust Financial Corp.","32","45833120","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vbfc",
"VSEC","VSE Corporation","53.64","581373653.4","n/a","United States","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/vsec",
"WFBI","WashingtonFirst Bankshares Inc","34.6","452657994.6","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wfbi",
"WHLR","Wheeler Real Estate Investment Trust, Inc.","11.08","96100086.44","n/a","United States","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlr",
"WHLRD","Wheeler Real Estate Investment Trust, Inc.","22.72","0","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlrd",
"WHLRP","Wheeler Real Estate Investment Trust, Inc.","22.73","16365600","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlrp",
"WHLRW","Wheeler Real Estate Investment Trust, Inc.","0.0721","0","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlrw",
"XBKS","Xenith Bankshares, Inc.","30.59","1336716589.11","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/xbks",
