"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"OAKS^A","Five Oaks Investment Corp.","25.2218","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oaks^a",
"FL","Foot Locker, Inc.","33.6","4166318284.8","n/a","United States","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/fl",
"FIG","Fortress Investment Group LLC","7.99","3104716223.53","n/a","United States","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/fig",
"FTAI","Fortress Transportation and Infrastructure Investors LLC","17.79","1347817970.46","n/a","United States","2015","n/a","n/a","http://www.nasdaq.com/symbol/ftai",
"GCV","Gabelli Convertible and Income Securities Fund, Inc. (The)","5.76","81097920","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gcv",
"GCV^B","Gabelli Convertible and Income Securities Fund, Inc. (The)","26.63","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gcv^b",
"GAB^D","Gabelli Equity Trust, Inc. (The)","26.13","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gab^d",
"GAB^G","Gabelli Equity Trust, Inc. (The)","24.87","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gab^g",
"GAB^H","Gabelli Equity Trust, Inc. (The)","25.0601","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gab^h",
"GAB^J","Gabelli Equity Trust, Inc. (The)","25.62","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gab^j",
"GAB","Gabelli Equity Trust, Inc. (The)","6.41","1519329609","n/a","United States","1986","n/a","n/a","http://www.nasdaq.com/symbol/gab",
"GGT","Gabelli Multi-Media Trust Inc. (The)","9.69","235276126.38","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ggt",
"GGT^B","Gabelli Multi-Media Trust Inc. (The)","26.53","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ggt^b",
"GUT","Gabelli Utility Trust (The)","7.01","306400755.95","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gut",
"GUT^A","Gabelli Utility Trust (The)","25.61","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gut^a",
"GUT^C","Gabelli Utility Trust (The)","25.68","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gut^c",
"GBL","Gamco Investors, Inc.","28.63","838884537.96","n/a","United States","1999","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gbl",
"GNK","Genco Shipping & Trading Limited Warrants Expiring 12/31/2021 ","12.56","432497797.28","n/a","United States","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gnk",
"GNRT","Gener8 Maritime, Inc.","4.7","390048046.2","n/a","United States","2015","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gnrt",
"GTY","Getty Realty Corporation","28.18","1110573067.32","n/a","United States","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/gty",
"GNL","Global Net Lease, Inc.","21.42","1441283620.14","n/a","United States","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/gnl",
"GNL^A","Global Net Lease, Inc.","25.14","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gnl^a",
"GSBD","Goldman Sachs BDC, Inc.","22.29","894049782.45","n/a","United States","2015","n/a","n/a","http://www.nasdaq.com/symbol/gsbd",
"GS","Goldman Sachs Group, Inc. (The)","231.03","89379761283.9","n/a","United States","1999","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gs",
"GS^A","Goldman Sachs Group, Inc. (The)","23.6984","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^a",
"GS^B","Goldman Sachs Group, Inc. (The)","25.9999","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^b",
"GS^C","Goldman Sachs Group, Inc. (The)","23.845","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^c",
"GS^D","Goldman Sachs Group, Inc. (The)","23.2","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^d",
"GS^I","Goldman Sachs Group, Inc. (The)","25.62","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^i",
"GS^J","Goldman Sachs Group, Inc. (The)","27.08","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^j",
"GS^N","Goldman Sachs Group, Inc. (The)","27.419","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^n",
"GS^K","Goldman Sachs Group, Inc. (The)","29.17","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^k",
"GHM","Graham Corporation","20.4","199281194.4","n/a","United States","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ghm",
"GPT^A","Gramercy Property Trust Inc.","26.53","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gpt^a",
"GHL","Greenhill & Co., Inc.","14.45","428275414.65","n/a","United States","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ghl",
"GFF","Griffon Corporation","21","992389839","n/a","United States","n/a","Capital Goods","Building Products","http://www.nasdaq.com/symbol/gff",
"HES","Hess Corporation","44.5","14144043092.5","n/a","United States","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/hes",
"HES^A","Hess Corporation","55.39","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hes^a",
"HRG","HRG Group, Inc.","15.25","3058945939.75","n/a","United States","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hrg",
"IFN","India Fund, Inc. (The)","27.19","772294155.9","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifn",
"ITGR","Integer Holdings Corporation","49.9","1576372237.4","n/a","United States","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/itgr",
"IFF","Internationa Flavors & Fragrances, Inc.","144.21","11389090744.35","n/a","United States","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/iff",
"IBM","International Business Machines Corporation","145.13","135252495303.61","n/a","United States","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/ibm",
"IPG","Interpublic Group of Companies, Inc. (The)","21.28","8368757425.28","n/a","United States","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/ipg",
"OIA","Invesco Municipal Income Opportunities Trust","7.91","375371470.46","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oia",
"IQI","Invesco Quality Municipal Income Trust","12.81","677441439.57","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iqi",
"IIM","Invesco Value Municipal Income Trust","15.06","708671161.08","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iim",
"ITG","Investment Technology Group, Inc.","20.85","690673013.4","n/a","United States","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/itg",
"STAR^E","iStar Financial Inc.","25.12","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/star^e",
"STAR          ","iStar Financial Inc.","11.66","841739037.92","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/star",
"STAR^G","iStar Financial Inc.","25.09","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/star^g",
"STAR^F","iStar Financial Inc.","25.14","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/star^f",
"STAR^I","iStar Financial Inc.","25.05","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/star^i",
"STAR^D","iStar Financial Inc.","25.343","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/star^d",
"ITT","ITT Inc.","44.43","3909840000","n/a","United States","2011","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/itt",
"JPM^E","J P Morgan Chase & Co","26.82","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm^e",
"JPM^F","J P Morgan Chase & Co","26.86","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm^f",
"JPM^G","J P Morgan Chase & Co","27.15","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm^g",
"JPM^H","J P Morgan Chase & Co","27.22","0","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm^h",
"JPM^A","J P Morgan Chase & Co","25.57","0","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm^a",
"JPM^D","J P Morgan Chase & Co","25.48","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm^d",
"JPM.WS","J P Morgan Chase & Co","n/a","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm.ws",
"JPM","J P Morgan Chase & Co","94.83","333703395000.3","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm",
"JPM^B","J P Morgan Chase & Co","27.01","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpm^b",
"JOF","Japan Smaller Capitalization Fund Inc","12.3","348506883.9","n/a","United States","1990","n/a","n/a","http://www.nasdaq.com/symbol/jof",
"KDMN","Kadmon Holdings, Inc.","3.52","182499753.92","n/a","United States","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kdmn",
"KAP","KCAP Financial, Inc.","25.06","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kap",
"KIM","Kimco Realty Corporation","19.18","8163704771.04","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/kim",
"KIM^I","Kimco Realty Corporation","25.38","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kim^i",
"KIM^J","Kimco Realty Corporation","25.25","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kim^j",
"KIM^K","Kimco Realty Corporation","25.4076","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kim^k",
"KIM^L","Kimco Realty Corporation","24.83","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kim^l",
"KKR","KKR & Co. L.P.","19.73","9272768200.59","n/a","United States","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/kkr",
"KKR^A","KKR & Co. L.P.","27.3","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kkr^a",
"KKR^B","KKR & Co. L.P.","27.01","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kkr^b",
"KREF","KKR Real Estate Finance Trust Inc.","21.33","1145673504.54","n/a","United States","2017","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/kref",
"KF","Korea Fund, Inc. (The)","41.09","239238019.37","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kf",
"LLL","L3 Technologies, Inc.","189.28","14805114775.36","n/a","United States","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/lll",
"LCII","LCI Industries ","107.75","2685984673","n/a","United States","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/lcii",
"BWG","Legg Mason BW Global Income Opportunities Fund Inc.","13.59","285251314.05","n/a","United States","2012","n/a","n/a","http://www.nasdaq.com/symbol/bwg",
"JBK","Lehman ABS Corporation","24.13","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbk",
"LUK","Leucadia National Corporation","24.54","8800916004.36","n/a","United States","n/a","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/luk",
"LXP","Lexington Realty Trust","10.09","2427868301.51","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/lxp",
