"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"CLDT","Chatham Lodging Trust (REIT)","21.03","825141428.91","n/a","United States","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cldt",
"CHS","Chico&#39;s FAS, Inc.","8.22","1054739181.18","n/a","United States","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/chs",
"DRI","Darden Restaurants, Inc.","82.88","10389119059.2","n/a","United States","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dri",
"DY","Dycom Industries, Inc.","82.69","2570795302.95","n/a","United States","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/dy",
"STAY","Extended Stay America, Inc.","19.89","3825750642.48","n/a","United States","2013","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/stay",
"FCB","FCB Financial Holdings, Inc.","46","1993440130","n/a","United States","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/fcb",
"FNF","Fidelity National Financial, Inc.","47.66","16106890928.54","n/a","United States","2014","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fnf",
"FNFV","Fidelity National Financial, Inc.","17.6","5947991614.4","n/a","United States","2014","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fnfv",
"FIS","Fidelity National Information Services, Inc.","93.05","30931016716.05","n/a","United States","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/fis",
"GEO","Geo Group Inc (The)","25.64","3180176787.84","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/geo",
"HRS","Harris Corporation","131.8","15698647125.2","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hrs",
"HCI","HCI Group, Inc.","37.94","378881360.2","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hci",
"HEI","Heico Corporation","90.47","7640721020.91","n/a","United States","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/hei",
"JBL","Jabil Inc.","29.44","5276904705.28","n/a","United States","1993","Technology","Electrical Products","http://www.nasdaq.com/symbol/jbl",
