"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"AON","Aon plc","146.02","37138335320.38","n/a","United States","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/aon",
"ATR","AptarGroup, Inc.","85.72","5376742339.88","n/a","United States","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/atr",
"ADM","Archer-Daniels-Midland Company","43.38","24402349422.72","n/a","United States","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/adm",
"ACRE","Ares Commercial Real Estate Corporation","13.19","377005681.1","n/a","United States","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/acre",
"AJG","Arthur J. Gallagher & Co.","60.99","10988202360","n/a","United States","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/ajg",
"ATKR","Atkore International Group Inc.","18.56","1189381964.8","n/a","United States","2016","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/atkr",
"BAX","Baxter International Inc.","63.51","34604751748.14","n/a","United States","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/bax",
"BA","Boeing Company (The)","256.45","151583334339.7","n/a","United States","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/ba",
"BC","Brunswick Corporation","55.06","4884911086.8","n/a","United States","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bc",
"BY","Byline Bancorp, Inc.","20.91","612775914","n/a","United States","2017","Finance","Major Banks","http://www.nasdaq.com/symbol/by",
"CWH","Camping World Holdings, Inc.","38.43","3322311814.71","n/a","United States","2016","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/cwh",
"CAT","Caterpillar, Inc.","124.43","73534744508.56","n/a","United States","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/cat",
"CF","CF Industries Holdings, Inc.","35.23","8217299736.75","n/a","United States","2005","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/cf",
"CNA","CNA Financial Corporation","49.32","13366059666.84","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cna",
"CVA","Covanta Holding Corporation","14.4","1886757494.4","n/a","United States","n/a","Basic Industries","Electric Utilities: Central","http://www.nasdaq.com/symbol/cva",
"DE","Deere & Company","123.75","39760485435","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/de",
"DFS^B","Discover Financial Services","25.38","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dfs^b",
"DFS","Discover Financial Services","61.41","22866133126.68","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dfs",
"DPG","Duff & Phelps Global Utility Income Fund Inc.","16.09","610290578.54","n/a","United States","2011","n/a","n/a","http://www.nasdaq.com/symbol/dpg",
"DTF","Duff & Phelps Utilities Tax-Free Income, Inc.","14.44","123038691.4","n/a","United States","1991","n/a","n/a","http://www.nasdaq.com/symbol/dtf",
"DUC","Duff & Phelps Utility & Corporate Bond Trust, Inc.","9.18","252401189.94","n/a","United States","1993","n/a","n/a","http://www.nasdaq.com/symbol/duc",
